id,path,depth,numchild,label,name,description,code,url
2400,0004000200010001000800040006,7,0,Pyroxene-melilitolite,Pyroxene-melilitolite,"Pyroxene-melilitolite - A type of ultramafic-melilitic-rock. Melilitolite is the general name for coarse-grained melilitic rocks, and they are classified according to their melilite - olivine - clinopyroxene content. Pyroxene-melilitolite replaces the special varietal term uncompahgrite. British Geological Survey Research Report RR/99/06, section 6.2 and fig. 28a.",PXMELO,http://data.bgs.ac.uk/id/EarthMaterialClass/RockName/PXMELO
2409,0004000200010001000800040007,7,0,Pyroxene-olivine-melilitolite,Pyroxene-olivine-melilitolite,"Pyroxene-olivine-melilitolite - A type of ultramafic-melilitic-rock. Melilitolite is the general name for coarse-grained melilitic rocks, and they are classified according to their melilite - olivine - clinopyroxene content. British Geological Survey Research Report RR/99/06, section 6.2 and fig. 28a.",PXOLMO,http://data.bgs.ac.uk/id/EarthMaterialClass/RockName/PXOLMO
2410,0004000200010001000800040008,7,5,Ultramafic-micromelilitic-rocks,Ultramafic-micromelilitic-rocks,Ultramafic-micromelilitic-rocks,MCUMLR,http://data.bgs.ac.uk/id/EarthMaterialClass/RockName/MCUMLR
2411,00040002000100010008000400080001,8,0,Micromelilitolite,Micromelilitolite,Micromelilitolite,MCMELO,http://data.bgs.ac.uk/id/EarthMaterialClass/RockName/MCMELO
2413,00040002000100010008000400080002,8,0,Olivine-micromelilitolite,Olivine-micromelilitolite,Olivine-micromelilitolite,MCOLML,http://data.bgs.ac.uk/id/EarthMaterialClass/RockName/MCOLML
2415,00040002000100010008000400080003,8,0,Olivine-pyroxene-micromelilitolite,Olivine-pyroxene-micromelilitolite,Olivine-pyroxene-micromelilitolite,MCOPML,http://data.bgs.ac.uk/id/EarthMaterialClass/RockName/MCOPML
2414,00040002000100010008000400080004,8,0,Pyroxene-micromelilitolite,Pyroxene-micromelilitolite,Pyroxene-micromelilitolite,MCPXML,http://data.bgs.ac.uk/id/EarthMaterialClass/RockName/MCPXML
2412,00040002000100010008000400080005,8,0,Pyroxene-olivine-micromelilitolite,Pyroxene-olivine-micromelilitolite,Pyroxene-olivine-micromelilitolite,MCPOML,http://data.bgs.ac.uk/id/EarthMaterialClass/RockName/MCPOML
2423,00040002000100010009,5,0,Microcrystalline-igneous-rock [exotic],Microcrystalline-igneous-rock [exotic],Microcrystalline-igneous-rock [exotic],MCECR,http://data.bgs.ac.uk/id/EarthMaterialClass/RockName/MCECR
2455,0004000200010002,4,3,Normal,Normal crystalline igneous rock,"Normal crystalline igneous rock - These are the chemically and/or mineralogically normal crystalline igneous rocks. In the Rock Classification Scheme, this class includes coarse-grained normal crystalline rock, medium-grained normal crystalline rock, and fine-grained normal crystalline rock. These comprise the vast majority of all crystalline igneous rocks. British Geological Survey Research Report RR/99/06, section 1.3 and fig. 1.",NCR,http://data.bgs.ac.uk/id/EarthMaterialClass/RockName/NCR
2456,00040002000100020001,5,15,Coarse-grained,Coarse-grained normal crystalline rock,"Coarse-grained normal crystalline rock - In the Rock Classification Scheme, a crystalline rock is coarse-grained if its average crystal size is greater than 2 mm. This group corresponds to the plutonic division of the IUGS scheme. British Geological Survey Research Report RR/99/06, section 1.3 and figs. 1, 3 and 9.",CGR,http://data.bgs.ac.uk/id/EarthMaterialClass/RockName/CGR
2724,000400020001000200010001,6,3,Anorthositic-rock,Anorthositic-rock,"Anorthositic-rock - A type of coarse-grained normal crystalline rock. In the Rock Classification Scheme, this class includes anorthosite and similar rocks. The term may be used as a field classification when an accurate mineral mode from thin section examination is not available. British Geological Survey Research Report RR/99/06, section 5.1 and figs. 9, 10.",ANOR,http://data.bgs.ac.uk/id/EarthMaterialClass/RockName/ANOR
2726,0004000200010002000100010001,7,0,Anorthosite,Anorthosite,"Anorthosite - A type of anorthositic-rock. In the Rock Classification Scheme, it is a coarse-grained crystalline igneous rock whose mineral mode plots in field 10 of the quartz - alkali feldspar - plagioclase - feldspathoid (QAPF) diagram. Diorite, gabbro and anorthosite are separated according to the average composition of their plagioclase and the proportion of mafic minerals (M): if M is less than 10% the rock is anorthosite. British Geological Survey Research Report RR/99/06, section 5.1 and figs. 9, 11, 12.",ANO,http://data.bgs.ac.uk/id/EarthMaterialClass/RockName/ANO
2725,0004000200010002000100010002,7,0,Foid-bearing-anorthosite,Foid-bearing-anorthosite,"Foid-bearing-anorthosite - A type of anorthositic-rock. In the Rock Classification Scheme, it is a coarse-grained crystalline igneous rock whose mineral mode plots in field 10' of the quartz - alkali feldspar - plagioclase - feldspathoid (QAPF) diagram. Foid-bearing-diorite, foid-bearing-gabbro and foid-bearing-anorthosite are separated according to the average composition of their plagioclase and the proportion of mafic minerals (M): if M is less than 10% the rock is foid-bearing-anorthosite. British Geological Survey Research Report RR/99/06, section 5.1 and figs. 9, 11, 12.",FBANO,http://data.bgs.ac.uk/id/EarthMaterialClass/RockName/FBANO
2727,0004000200010002000100010003,7,0,Quartz-anorthosite,Quartz-anorthosite,"Quartz-anorthosite - A type of anorthositic-rock. In the Rock Classification Scheme, it is a coarse-grained crystalline igneous rock whose mineral mode plots in field 10* of the quartz - alkali feldspar - plagioclase - feldspathoid (QAPF) diagram. Quartz-diorite, quartz-gabbro and quartz-anorthosite are separated according to the average composition of their plagioclase and the proportion of mafic minerals (M): if M is less than 10% the rock is quartz-anorthosite. British Geological Survey Research Report RR/99/06, section 5.1 and figs. 9, 11, 12.",QANO,http://data.bgs.ac.uk/id/EarthMaterialClass/RockName/QANO
2606,000400020001000200010002,6,3,Charnockitic,Charnockitic rock,"Rock, charnockitic - A type of coarse-grained normal crystalline rock. The charnockitic suite of rocks is usually characterised by the presence of orthopyroxene (or fayalite plus quartz, though in such assemblages fayalite is invariably altered) and, in many such rocks, perthite, mesoperthite or antiperthite. Primary hydrous minerals are generally absent. They are commonly associated with norites and anorthosites and are linked closely with high-grade metamorphic terrains. Despite being composed largely of feldspar and quartz, charnockitic rocks are generally melanocratic due to very dark feldspar crystals, which also have a characteristically greasy appearance. British Geological Survey Research Report RR/99/06, section 5.1. Examples (root name and qualifier): charnockitic granite, charnockitic monzonite, charnockitic tonalite.",CHARNR,http://data.bgs.ac.uk/id/EarthMaterialClass/RockName/CHARNR
2607,0004000200010002000100020001,7,0,Granite,Charnockitic granite,"Granite, charnockitic",GNCH,http://data.bgs.ac.uk/id/EarthMaterialClass/RockName/GNCH
2608,0004000200010002000100020002,7,0,Monzonite,Charnockitic monzonite,"Monzonite, charnockitic",MZCH,http://data.bgs.ac.uk/id/EarthMaterialClass/RockName/MZCH
2609,0004000200010002000100020003,7,0,Tonalite,Charnockitic tonalite,"Tonalite, charnockitic",TOCH,http://data.bgs.ac.uk/id/EarthMaterialClass/RockName/TOCH
2843,000400020001000200010003,6,0,Coarse-crystalline intermediate igneous-rock,Coarse-crystalline intermediate igneous-rock,"Igneous-rock of inferred intermediate composition, coarse-crystalline",ICCIR,http://data.bgs.ac.uk/id/EarthMaterialClass/RockName/ICCIR
2457,000400020001000200010004,6,11,Dioritic-rock,Dioritic-rock,"Dioritic-rock - A type of coarse-grained normal crystalline rock. In the Rock Classification Scheme, this class includes diorite, monzodiorite, and similar rocks. The term may be used as a field classification when an accurate mineral mode from thin section examination is not available. British Geological Survey Research Report RR/99/06, section 5.1 and figs. 9, 10.",DIR,http://data.bgs.ac.uk/id/EarthMaterialClass/RockName/DIR
2499,0004000200010002000100040001,7,1,Appenitic,Appenitic dioritic-rock,"Dioritic-rock, appinitic",DIRRAP,http://data.bgs.ac.uk/id/EarthMaterialClass/RockName/DIRRAP
2500,00040002000100020001000400010001,8,0,Microdiorite and appinitic,Microdiorite and appinitic dioritic-rock,Microdiorite and appinitic dioritic-rock,MDADR,http://data.bgs.ac.uk/id/EarthMaterialClass/RockComposite/MDADR
2467,0004000200010002000100040002,7,25,Diorite,Diorite,"Diorite - A type of dioritic-rock. In the Rock Classification Scheme, it is a coarse-grained crystalline igneous rock whose mineral mode plots in field 10 of the quartz - alkali feldspar - plagioclase - feldspathoid (QAPF) diagram. Diorite, gabbro and anorthosite are separated according to the average composition of their plagioclase and the proportion of mafic minerals (M): if M is greater than 10% and An (the anorthite content of plagioclase) is less than 50% the rock is diorite. British Geological Survey Research Report RR/99/06, section 5.1 and figs. 9, 11, 12.",DI,http://data.bgs.ac.uk/id/EarthMaterialClass/RockName/DI
2494,00040002000100020001000400020001,8,1,Appinitic,Appinitic diorite,"Diorite, appinitic",DIRAP,http://data.bgs.ac.uk/id/EarthMaterialClass/RockName/DIRAP
2495,000400020001000200010004000200010001,9,0,Granodiorite and,Granodiorite and appinitic diorite,Granodiorite and appinitic diorite,GDAD,http://data.bgs.ac.uk/id/EarthMaterialClass/RockComposite/GDAD
2469,00040002000100020001000400020002,8,0,Augite,Augite diorite,"Diorite, augite",AUDI,http://data.bgs.ac.uk/id/EarthMaterialClass/RockName/AUDI
2476,00040002000100020001000400020003,8,0,And gabbro,Diorite and gabbro,Diorite and gabbro,DIGB,http://data.bgs.ac.uk/id/EarthMaterialClass/RockComposite/DIGB
2474,00040002000100020001000400020004,8,0,And monzodiorite,Diorite and monzodiorite,Diorite and monzodiorite,DMZD,http://data.bgs.ac.uk/id/EarthMaterialClass/RockComposite/DMZD
2497,00040002000100020001000400020005,8,0,And quartz-diorite,Diorite and quartz-diorite,Diorite and quartz-diorite,DIQD,http://data.bgs.ac.uk/id/EarthMaterialClass/RockComposite/DIQD
2493,00040002000100020001000400020006,8,0,"Diorite, granodiorite and granite","Diorite, granodiorite and granite","Diorite, granodiorite and granite",DIGDGN,http://data.bgs.ac.uk/id/EarthMaterialClass/RockComposite/DIGDGN
2473,00040002000100020001000400020007,8,0,Foliated,Foliated diorite,"Diorite, foliated",DIFO,http://data.bgs.ac.uk/id/EarthMaterialClass/RockName/DIFO
2486,00040002000100020001000400020008,8,0,"Gabbro, diorite, tonalite, monzonite and granite","Gabbro, diorite, tonalite, monzonite and granite","Gabbro, diorite, tonalite, monzonite and granite",GDTM,http://data.bgs.ac.uk/id/EarthMaterialClass/RockComposite/GDTM
2492,00040002000100020001000400020009,8,0,"Gabbro, microgabbro and","Gabbro, microgabbro and diorite","Gabbro, microgabbro and diorite",GMGD,http://data.bgs.ac.uk/id/EarthMaterialClass/RockComposite/GMGD
2488,0004000200010002000100040002000A,8,0,Gneissose,Gneissose diorite,"Diorite, gneissose",GNSDI,http://data.bgs.ac.uk/id/EarthMaterialClass/RockName/GNSDI
2470,0004000200010002000100040002000B,8,0,Granite and,Granite and diorite,Granite and diorite,GNDI,http://data.bgs.ac.uk/id/EarthMaterialClass/RockComposite/GNDI
2478,0004000200010002000100040002000C,8,0,Granodiorite and,Granodiorite and diorite,Granodiorite and diorite,GDDI,http://data.bgs.ac.uk/id/EarthMaterialClass/RockComposite/GDDI
2472,0004000200010002000100040002000D,8,0,"Granodiorite, and leucogranite","Granodiorite, diorite and leucogranite","Granodiorite, diorite and leucogranite",GDDL,http://data.bgs.ac.uk/id/EarthMaterialClass/RockComposite/GDDL
2468,0004000200010002000100040002000E,8,0,Hornblende,Hornblende diorite,"Diorite, hornblende",HBDI,http://data.bgs.ac.uk/id/EarthMaterialClass/RockName/HBDI
2471,0004000200010002000100040002000F,8,0,Hornblende-bearing-biotite-rich,Hornblende-bearing-biotite-rich diorite,"Diorite, hornblende-bearing-biotite-rich",DHBBR,http://data.bgs.ac.uk/id/EarthMaterialClass/RockName/DHBBR
2475,0004000200010002000100040002000G,8,0,Hornblende-biotite,Hornblende-biotite diorite,"Diorite, hornblende-biotite",DIHB,http://data.bgs.ac.uk/id/EarthMaterialClass/RockName/DIHB
2485,0004000200010002000100040002000H,8,0,Leucodiorite,Leucodiorite,Leucodiorite,LECDI,http://data.bgs.ac.uk/id/EarthMaterialClass/RockName/LECDI
2479,0004000200010002000100040002000I,8,2,Meladiorite,Meladiorite,Meladiorite,MLDI,http://data.bgs.ac.uk/id/EarthMaterialClass/RockName/MLDI
2481,0004000200010002000100040002000I0001,9,0,Hornblende,Hornblende meladiorite,"Meladiorite, hornblende",MLDIH,http://data.bgs.ac.uk/id/EarthMaterialClass/RockName/MLDIH
2480,0004000200010002000100040002000I0002,9,0,"Meladiorite, melamonzonite and melasyenite","Meladiorite, melamonzonite and melasyenite","Meladiorite, melamonzonite and melasyenite",MDMS,http://data.bgs.ac.uk/id/EarthMaterialClass/RockComposite/MDMS
2496,0004000200010002000100040002000J,8,0,"Microdiorite, andesite and","Microdiorite, andesite and diorite","Microdiorite, andesite and diorite",MDAD,http://data.bgs.ac.uk/id/EarthMaterialClass/RockComposite/MDAD
2484,0004000200010002000100040002000K,8,0,Olivine,Olivine diorite,"Diorite, olivine",DIOL,http://data.bgs.ac.uk/id/EarthMaterialClass/RockName/DIOL
2489,0004000200010002000100040002000L,8,2,Pyroxene,Pyroxene diorite,"Diorite, pyroxene",PXDI,http://data.bgs.ac.uk/id/EarthMaterialClass/RockName/PXDI
2491,0004000200010002000100040002000L0001,9,0,And monzonite,Pyroxene diorite and monzonite,Pyroxene diorite and monzonite,PDMZ,http://data.bgs.ac.uk/id/EarthMaterialClass/RockComposite/PDMZ
2490,0004000200010002000100040002000L0002,9,0,"Diorite, tonalite and granodiorite","Pyroxene diorite, tonalite and granodiorite","Pyroxene diorite, tonalite and granodiorite",DPTG,http://data.bgs.ac.uk/id/EarthMaterialClass/RockComposite/DPTG
2487,0004000200010002000100040002000M,8,0,Pyroxene-biotite,Pyroxene-biotite diorite,"Diorite, pyroxene-biotite",PXBDI,http://data.bgs.ac.uk/id/EarthMaterialClass/RockName/PXBDI
2477,0004000200010002000100040002000N,8,0,Pyroxene-mica,Pyroxene-mica diorite,"Diorite, pyroxene-mica",PXMDI,http://data.bgs.ac.uk/id/EarthMaterialClass/RockName/PXMDI
2483,0004000200010002000100040002000O,8,0,Sheared,Sheared diorite,"Diorite, sheared",DISH,http://data.bgs.ac.uk/id/EarthMaterialClass/RockName/DISH
2482,0004000200010002000100040002000P,8,0,Tonalite and,Tonalite and diorite,Tonalite and diorite,TODI,http://data.bgs.ac.uk/id/EarthMaterialClass/RockComposite/TODI
